"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info","frame.number","frame.len","frame.protocols","wlan.duration","wlan.ra","wlan.ta","wlan.da","wlan.sa","wlan.bssid","wlan.frag","wlan.seq","wlan.fc.type","wlan.fc.subtype","wlan.bssid_resolved","llc.type","ip.hdr_len","ip.len","udp.lenght","data.len","ip.id","ip.flags","ip.ttl","ip.proto","ip.src","ip.dst","tcp.srcport","tcp.dstport","tcp.seq_raw","tcp.ack_raw","tcp.hdr_len","tcp.flags","tcp.window_size","tcp.options","udp.srcport","udp.dstport","data.data","time_since_last_packet","Frame length stored into the capture file","Destination","Address","Data rate (Mb/s)","Source","Antenna signal","PHY type","Channel","Frequency","SSID","Maximum Transmit Power Level"
"2718","2024-10-23 18:41:38.900608","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","2718","10","wlan","122","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000004000","10","","","","","","","","","",""
"2719","2024-10-23 18:41:38.900612","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","2719","28","wlan","0","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000004000","28","","","","","","","","","",""
"2720","2024-10-23 18:41:38.902414","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","2720","16","wlan","154","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.001802000","16","","","","","","","","","",""
"2721","2024-10-23 18:41:38.902420","","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","10","","Clear-to-send, Flags=........","2721","10","wlan","110","RaspberryPiT_a4:f8:e5","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000006000","10","","","","","","","","","",""
"2722","2024-10-23 18:41:38.902424","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","28","","802.11 Block Ack, Flags=........","2722","28","wlan","0","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000004000","28","","","","","","","","","",""
"2723","2024-10-23 18:41:38.902429","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","Alfa_b5:53:1f (00:c0:ca:b5:53:1f) (RA)","802.11","16","","Request-to-send, Flags=........","2723","16","wlan","154","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000005000","16","","","","","","","","","",""
"2724","2024-10-23 18:41:38.902432","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","2724","10","wlan","112","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000003000","10","","","","","","","","","",""
"2725","2024-10-23 18:41:38.902666","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","2725","10","wlan","112","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000234000","10","","","","","","","","","",""
"2726","2024-10-23 18:41:38.903026","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","Alfa_b5:53:1f (00:c0:ca:b5:53:1f) (RA)","802.11","16","","Request-to-send, Flags=........","2726","16","wlan","162","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000360000","16","","","","","","","","","",""
"2727","2024-10-23 18:41:38.903032","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","2727","10","wlan","120","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000006000","10","","","","","","","","","",""
"2728","2024-10-23 18:41:38.903096","RaspberryPiT_a4:f8:e5","Alfa_b5:53:1f","802.11","102","","QoS Data, SN=159, FN=0, Flags=.p..R.F.","2728","102","wlan:data","48","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","0","159","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","68","","","","","","","","","","","","","","","","","6138bcd700e45963380471e40463ab5c8b8504f6cdc213db5ad4108c6455e1bcce4bb7bfe56a89c26ba97b57b4935df4e7244f9676935ac4b2d237b17803e07ad39845ce","0.000064000","102","","","","","","","","","",""
"2729","2024-10-23 18:41:38.908304","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","2729","16","wlan","4102","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.005208000","16","","","","","","","","","",""
"2730","2024-10-23 18:41:38.910135","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","2730","16","wlan","4102","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.001831000","16","","","","","","","","","",""
"2731","2024-10-23 18:41:38.910195","Intel_0d:be:7c","RaspberryPiT_6d:2d:9b","802.11","102","","QoS Data, SN=830, FN=0, Flags=.p.....T","2731","102","wlan:data","48","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","RaspberryPiT_6d:2d:9b","0","830","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","68","","","","","","","","","","","","","","","","","714f1854a6af7e3bf6c0414ba5337095292e3705cce224c8c785996e9914720c56278b1164f1ad695350c693a43031f31feb4eff36b3c90e3862f2b2dfdf83fd22b2c658","0.000060000","102","","","","","","","","","",""
"2732","2024-10-23 18:41:38.910224","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","","CF-End (Control-frame), Flags=........","2732","16","wlan","0","Broadcast","","","","Intel_0d:be:7c","","","Control frame","14","Intel_0d:be:7c","","","","","","","","","","","","","","","","","","","","","","","0.000029000","16","","","","","","","","","",""
"2733","2024-10-23 18:41:38.921424","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","802.11","26","","QoS Null function (No data), SN=1164, FN=0, Flags=...P...T","2733","26","wlan","44","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","0","1164","Data frame","12","RaspberryPiT_6d:2d:9b","","","","","","","","","","","","","","","","","","","","","","","0.011200000","26","","","","","","","","","",""
"2734","2024-10-23 18:41:38.949535","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","Alfa_b5:53:1f (00:c0:ca:b5:53:1f) (RA)","802.11","16","","Request-to-send, Flags=........","2734","16","wlan","154","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.028111000","16","","","","","","","","","",""
"2735","2024-10-23 18:41:38.949574","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","2735","10","wlan","112","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000039000","10","","","","","","","","","",""
"2736","2024-10-23 18:41:38.949729","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","802.11","102","","QoS Data, SN=160, FN=0, Flags=.p....F.","2736","102","wlan:data","48","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b","0","160","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","68","","","","","","","","","","","","","","","","","3deae165b8d6ff8a33d0fea96e7f10aef29cd5f6a9c2e4e2f2409ed010549aa199b4380e37d51af644a4c99dc98d573f3db9e14336c68a7c37020a81f5b7e3dafeeb08a5","0.000155000","102","","","","","","","","","",""
"2737","2024-10-23 18:41:38.949748","Alfa_b5:53:1f (00:c0:ca:b5:53:1f) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","2737","28","wlan","2","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000019000","28","","","","","","","","","",""
"2738","2024-10-23 18:41:38.956382","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","2738","16","wlan","4102","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.006634000","16","","","","","","","","","",""
"2739","2024-10-23 18:41:38.956392","","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (RA)","802.11","10","","Clear-to-send, Flags=........","2739","10","wlan","4058","Intel_0d:be:7c","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000010000","10","","","","","","","","","",""
"2740","2024-10-23 18:41:38.956442","Intel_0d:be:7c","RaspberryPiT_a4:f8:e5","802.11","102","","QoS Data, SN=831, FN=0, Flags=.p.....T","2740","102","wlan:data","48","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","RaspberryPiT_a4:f8:e5","Intel_0d:be:7c","RaspberryPiT_6d:2d:9b","0","831","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","68","","","","","","","","","","","","","","","","","daa5f79033516d4eadb65bdd2de75319a3c5154815c9baad7c6a6c2763dfdbb47010313c6cd44c2dfb13a6b9436b69cf637362265e31c4ad65a6ad8becdcc7982913c9e1","0.000050000","102","","","","","","","","","",""
"2741","2024-10-23 18:41:38.956458","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","","CF-End (Control-frame), Flags=........","2741","16","wlan","0","Broadcast","","","","Intel_0d:be:7c","","","Control frame","14","Intel_0d:be:7c","","","","","","","","","","","","","","","","","","","","","","","0.000016000","16","","","","","","","","","",""
"2742","2024-10-23 18:41:38.956465","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","2742","16","wlan","149","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000007000","16","","","","","","","","","",""
"2743","2024-10-23 18:41:38.956471","","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (RA)","802.11","10","","Clear-to-send, Flags=........","2743","10","wlan","105","Intel_0d:be:7c","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000006000","10","","","","","","","","","",""
"2744","2024-10-23 18:41:38.956492","Intel_0d:be:7c","RaspberryPiT_a4:f8:e5","802.11","102","","QoS Data, SN=831, FN=0, Flags=.p.....T","2744","102","wlan:data","44","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","RaspberryPiT_a4:f8:e5","Intel_0d:be:7c","RaspberryPiT_6d:2d:9b","0","831","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","68","","","","","","","","","","","","","","","","","daa5f79033516d4eadb65bdd2de75319a3c5154815c9baad7c6a6c2763dfdbb47010313c6cd44c2dfb13a6b9436b69cf637362265e31c4ad65a6ad8becdcc7982913c9e1","0.000021000","102","","","","","","","","","",""
"2745","2024-10-23 18:41:38.956499","","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (RA)","802.11","10","","Acknowledgement, Flags=........","2745","10","wlan","0","Intel_0d:be:7c","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.000007000","10","","","","","","","","","",""
"2746","2024-10-23 18:41:38.994158","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","2746","10","wlan","124","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.037659000","10","","","","","","","","","",""
"2747","2024-10-23 18:41:38.994664","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","2747","10","wlan","124","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000506000","10","","","","","","","","","",""
"2748","2024-10-23 18:41:38.994674","Alfa_b5:53:1f (00:c0:ca:b5:53:1f) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","2748","28","wlan","2","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000010000","28","","","","","","","","","",""
"2749","2024-10-23 18:41:38.994681","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","Alfa_b5:53:1f (00:c0:ca:b5:53:1f) (RA)","802.11","16","","Request-to-send, Flags=........","2749","16","wlan","166","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000007000","16","","","","","","","","","",""
"2750","2024-10-23 18:41:38.994688","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","2750","10","wlan","124","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000007000","10","","","","","","","","","",""
"2751","2024-10-23 18:41:38.994725","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","802.11","201","","QoS Data, SN=162, FN=0, Flags=.p....F.","2751","201","wlan:data","48","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b","0","162","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","167","","","","","","","","","","","","","","","","","54d23ca8fabdd61d433165d725dff3fbec0c6435e7e29d317dc8ece331e6a31e55c9c907f9d90de3f70965162606a8508cff6004a3640d435107450f33f649831865090bd66e5588006797fb3e665bd3696af6cf3cb05d2c5d07f67c9d16721863d0ef3514b98002d39a4794acbd1514ba83c559e1e33be99a3d782728de462c11888ae40be61c995b2987c45d575c5d977c5161c0f37e1f32248a904265921ae8a88ebb9743e6","0.000037000","201","","","","","","","","","",""
"2752","2024-10-23 18:41:38.996015","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","2752","16","wlan","4102","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.001290000","16","","","","","","","","","",""
"2753","2024-10-23 18:41:38.996022","","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (RA)","802.11","10","","Clear-to-send, Flags=........","2753","10","wlan","4058","Intel_0d:be:7c","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000007000","10","","","","","","","","","",""
"2754","2024-10-23 18:41:38.996128","Intel_0d:be:7c","RaspberryPiT_a4:f8:e5","802.11","201","","QoS Data, SN=832, FN=0, Flags=.p.....T","2754","201","wlan:data","48","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","RaspberryPiT_a4:f8:e5","Intel_0d:be:7c","RaspberryPiT_6d:2d:9b","0","832","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","167","","","","","","","","","","","","","","","","","01414a7cbcf55137f261b7e99072542466a631dc3cc5a17c53c23e91aac5ed4d72b4137f164ed78ce28efa3472d48666f559ceacf24edb83591fd65b997a9a067de1cce212ecbe15a889258bb516fe9cd7b1c07c779407cc1f83d7b42a96ce768fdd1c8b94477f627522c4dab5df1f2b4d3f66a049595032daf670a562f84d17f5c5741b2e9492c187e2ac4e0b4b18e0d6775d8d5350e1bc2182bf124866d43203b964b9713837","0.000106000","201","","","","","","","","","",""
"2755","2024-10-23 18:41:38.996170","Intel_0d:be:7c","RaspberryPiT_a4:f8:e5","802.11","201","","QoS Data, SN=833, FN=0, Flags=.p.....T","2755","201","wlan:data","48","RaspberryPiT_6d:2d:9b","Intel_0d:be:7c","RaspberryPiT_a4:f8:e5","Intel_0d:be:7c","RaspberryPiT_6d:2d:9b","0","833","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","167","","","","","","","","","","","","","","","","","620d1c9485c21b37d1687dfe53b908dac1b890d082899fe92876847a44b414ada4cb92fe758e4e6ab15eb6a07588bdff680852c5cffd039be0eea985a98486569938bd8ab4f76485c7a51c2f2b4954b48637ad2158cca112881a151b29a2a5146d260c5e0bd872d4bfa0bae242e8529d976c849156caf5cd96c9c9de4b0f0c1e89bd5484a96f08b88491f574ba6bc7ef28b4cdf2c0451eca75492fde876ef1952dfc0f3eb248a1","0.000042000","201","","","","","","","","","",""
"2756","2024-10-23 18:41:38.996188","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (RA)","802.11","28","","802.11 Block Ack, Flags=........","2756","28","wlan","0","Intel_0d:be:7c","RaspberryPiT_6d:2d:9b","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000018000","28","","","","","","","","","",""
"2757","2024-10-23 18:41:38.996202","Intel_0d:be:7c (10:0b:a9:0d:be:7c) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","","CF-End (Control-frame), Flags=........","2757","16","wlan","0","Broadcast","","","","Intel_0d:be:7c","","","Control frame","14","Intel_0d:be:7c","","","","","","","","","","","","","","","","","","","","","","","0.000014000","16","","","","","","","","","",""
"2758","2024-10-23 18:41:39.019501","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","802.11","146","","QoS Data, SN=647, FN=0, Flags=.p..R.F.","2758","146","wlan:data","223","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b","0","647","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","112","","","","","","","","","","","","","","","","","4300eff40533add51f2e0188273404b4e7f5d24ffa631ec53b564d34889dd0b352f51e15a68c8bcff499aa0c83ee8517a6bb86e01927d793d38bde7faffec8f79d6df9f8ae9a36557025f445a05c545036b4091f44a20bb75f686f69c245ddea66faff4288e94f3c3d696a117d967ed9","0.023299000","146","","","","","","","","","",""
"2759","2024-10-23 18:41:39.020718","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","802.11","146","","QoS Data, SN=647, FN=0, Flags=.p..R.F.","2759","146","wlan:data","223","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b","0","647","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","112","","","","","","","","","","","","","","","","","4300eff40533add51f2e0188273404b4e7f5d24ffa631ec53b564d34889dd0b352f51e15a68c8bcff499aa0c83ee8517a6bb86e01927d793d38bde7faffec8f79d6df9f8ae9a36557025f445a05c545036b4091f44a20bb75f686f69c245ddea66faff4288e94f3c3d696a117d967ed9","0.001217000","146","","","","","","","","","",""
"2760","2024-10-23 18:41:39.022916","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","802.11","146","","QoS Data, SN=647, FN=0, Flags=.p..R.F.","2760","146","wlan:data","314","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","RaspberryPiT_6d:2d:9b","0","647","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","112","","","","","","","","","","","","","","","","","4300eff40533add51f2e0188273404b4e7f5d24ffa631ec53b564d34889dd0b352f51e15a68c8bcff499aa0c83ee8517a6bb86e01927d793d38bde7faffec8f79d6df9f8ae9a36557025f445a05c545036b4091f44a20bb75f686f69c245ddea66faff4288e94f3c3d696a117d967ed9","0.002198000","146","","","","","","","","","",""
"2761","2024-10-23 18:41:39.023113","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","2761","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.000197000","10","","","","","","","","","",""
"2762","2024-10-23 18:41:39.026829","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","802.11","102","","QoS Data, SN=1130, FN=0, Flags=.p..R..T","2762","102","wlan:data","314","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","0","1130","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","68","","","","","","","","","","","","","","","","","3ca57bf27858b46d8de929905330881f52944109322f912eb38ddeb652d8af21d2007b406a181eb6245acdeb8121a7afdbe3ae3bb22b46807e69cd615c349f6c4117262e","0.003716000","102","","","","","","","","","",""
"2763","2024-10-23 18:41:39.027117","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","2763","10","wlan","0","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.000288000","10","","","","","","","","","",""
"2764","2024-10-23 18:41:39.045346","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","802.11","78","","QoS Data, SN=14, FN=0, Flags=.p.....T","2764","78","wlan:data","378","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","0","14","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","44","","","","","","","","","","","","","","","","","7b6a8664aa75ef17b278cc27514fc5e442cbeb1e544cf01fbda87a80ecab61609fb66f2bc324bc3c45ba8e9a","0.018229000","78","","","","","","","","","",""
"2765","2024-10-23 18:41:39.046555","Alfa_b5:53:1f","RaspberryPiT_a4:f8:e5","802.11","78","","QoS Data, SN=15, FN=0, Flags=.p.....T","2765","78","wlan:data","378","RaspberryPiT_6d:2d:9b","Alfa_b5:53:1f","RaspberryPiT_a4:f8:e5","Alfa_b5:53:1f","RaspberryPiT_6d:2d:9b","0","15","Data frame","8","RaspberryPiT_6d:2d:9b","","","","","44","","","","","","","","","","","","","","","","","cec2bbbbc6f9dba12e281b3cc749c2abe5c84e9217dd7360e3e46afe50ceab27db2b134a04850a1da6053444","0.001209000","78","","","","","","","","","",""
"2766","2024-10-23 18:41:39.046923","","Alfa_b5:53:1f (00:c0:ca:b5:53:1f) (RA)","802.11","10","","Acknowledgement, Flags=........","2766","10","wlan","64","Alfa_b5:53:1f","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.000368000","10","","","","","","","","","",""
"2767","2024-10-23 18:41:39.049219","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","802.11","26","","QoS Null function (No data), SN=1165, FN=0, Flags=.......T","2767","26","wlan","44","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","0","1165","Data frame","12","RaspberryPiT_6d:2d:9b","","","","","","","","","","","","","","","","","","","","","","","0.002296000","26","","","","","","","","","",""
"2768","2024-10-23 18:41:39.049226","","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","10","","Acknowledgement, Flags=........","2768","10","wlan","0","RaspberryPiT_a4:f8:e5","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.000007000","10","","","","","","","","","",""
"2769","2024-10-23 18:41:39.049230","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","2769","16","wlan","198","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000004000","16","","","","","","","","","",""
"2770","2024-10-23 18:41:39.049234","","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","10","","Clear-to-send, Flags=........","2770","10","wlan","154","RaspberryPiT_a4:f8:e5","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000004000","10","","","","","","","","","",""
"2771","2024-10-23 18:41:39.049238","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","28","","802.11 Block Ack, Flags=........","2771","28","wlan","0","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000004000","28","","","","","","","","","",""
"2772","2024-10-23 18:41:39.049695","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","2772","16","wlan","178","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000457000","16","","","","","","","","","",""
"2773","2024-10-23 18:41:39.049701","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","2773","10","wlan","134","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000006000","10","","","","","","","","","",""
"2774","2024-10-23 18:41:39.049705","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","2774","28","wlan","0","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000004000","28","","","","","","","","","",""
